21:39:36.847 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
21:39:36.857 [JavaFX App] INFO  FXGL                 - FXGL configuration complete
21:39:36.857 [JavaFX App] DEBUG FXGL                 - Loading FXGL system data
21:39:36.861 [JavaFX App] DEBUG IOTask               - Executing task: readDataTask(system/fxgl.bundle)
21:39:36.864 [JavaFX App] DEBUG FS                   - Reading from: system\fxgl.bundle
21:39:36.869 [JavaFX App] DEBUG IOTask               - Task succeeded: readDataTask(system/fxgl.bundle)
21:39:36.869 [JavaFX App] DEBUG Bundle               - Logging bundle: FXGL
21:39:36.870 [JavaFX App] DEBUG Bundle               - FXGL.version.check=2016-09-29
21:39:36.871 [JavaFX App] DEBUG GameApplication      - Starting Game Application
21:39:36.872 [JavaFX App] DEBUG FXGLEventBus         - Service [EventBus] initialized
21:39:36.876 [JavaFX App] DEBUG FXGLExecutor         - Service [Executor] initialized
21:39:36.879 [JavaFX App] DEBUG GameWorld            - Game world initialized
21:39:36.923 [JavaFX App] DEBUG PhysicsWorld         - Physics world initialized
21:39:36.946 [JavaFX App] DEBUG GameScene            - Game scene initialized: 900.0x900.0
21:39:36.978 [JavaFX App] DEBUG AssetLoader          - Service [AssetLoader] initialized
21:39:36.979 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/system/notification.wav
21:39:37.019 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/select.wav
21:39:37.029 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/back.wav
21:39:37.031 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/press.wav
21:39:37.034 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
21:39:37.091 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl.css
21:39:37.092 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/icons/fxgl_icon.png
21:39:37.133 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl_dark.css
21:39:37.148 [JavaFX App] DEBUG FXGLDisplay          - App size > screen size
21:39:37.152 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 900.0] x DoubleProperty [value: 900.0] @ 1.0
21:39:37.152 [JavaFX App] DEBUG FXGLDisplay          - New size:    728.0 x 728.0 @ DoubleProperty [value: 0.8088888888888889]
21:39:37.153 [JavaFX App] DEBUG FXGLDisplay          - Service [Display] initialized
21:39:37.154 [JavaFX App] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/C:/Users/Nilay/Documents/Computer%20Science/Projects/Brekout/lib/FXGL-0.2.5-uber.jar!/assets/ui/css/fxgl_dark.css)
21:39:37.161 [JavaFX App] DEBUG FXGLInput            - Service [Input] initialized
21:39:37.163 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Screenshot - P
21:39:37.163 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Developer Options - CTRL+0
21:39:37.163 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Left - A
21:39:37.163 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Right - D
21:39:37.163 [JavaFX App] DEBUG FXGLInput            - Registered new binding: SKIP - C
21:39:37.164 [JavaFX App] DEBUG FXGLInput            - Registered new binding: StartGame - PRIMARY
21:39:37.165 [JavaFX App] DEBUG GameApplication      - Initializing global event handlers
21:39:37.180 [JavaFX App] DEBUG FXGLMasterTimer      - Service [MasterTimer] initialized
21:39:37.195 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
21:39:37.197 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
21:39:37.197 [JavaFX App] DEBUG Bundle               - Logging bundle: input
21:39:37.197 [JavaFX App] DEBUG Bundle               - input.StartGame=PRIMARY
21:39:37.197 [JavaFX App] DEBUG Bundle               - input.Right=D
21:39:37.197 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
21:39:37.198 [JavaFX App] DEBUG Bundle               - input.SKIP=C
21:39:37.198 [JavaFX App] DEBUG Bundle               - input.Developer Options=CTRL+0
21:39:37.198 [JavaFX App] DEBUG Bundle               - input.Left=A
21:39:37.198 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
21:39:37.198 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
21:39:37.198 [JavaFX App] DEBUG Bundle               - scene.sizeW=900.0
21:39:37.198 [JavaFX App] DEBUG Bundle               - scene.sizeH=900.0
21:39:37.199 [JavaFX App] DEBUG FXGLAudioPlayer      - Service [AudioPlayer] initialized
21:39:37.199 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
21:39:37.200 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
21:39:37.200 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
21:39:37.200 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
21:39:37.200 [JavaFX App] DEBUG AchievementManager   - Service [AchievementManager] initialized
21:39:37.200 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
21:39:37.201 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
21:39:37.201 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
21:39:37.201 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
21:39:37.201 [JavaFX App] DEBUG Bundle               - timer.playtime=0
21:39:37.201 [JavaFX App] DEBUG GameApplication      - Starting new game
21:39:37.202 [JavaFX App] DEBUG GameApplication      - Initializing App
21:39:37.203 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=PAUSE]
21:39:37.203 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
21:39:37.203 [JavaFX App] DEBUG FXGLMasterTimer      - Stopping master timer
21:39:37.203 [JavaFX App] DEBUG GameApplication      - State: STARTUP -> PAUSED
21:39:37.204 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESET]
21:39:37.204 [JavaFX App] DEBUG GameWorld            - Resetting game world
21:39:37.204 [JavaFX App] TRACE EntityWorld          - Resetting entity world
21:39:37.205 [JavaFX App] DEBUG PhysicsWorld         - Resetting physics world
21:39:37.205 [JavaFX App] DEBUG GameScene            - Resetting game scene
21:39:37.205 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
21:39:37.205 [JavaFX App] DEBUG FXGLMasterTimer      - Resetting ticks and clearing all actions
21:39:37.255 [JavaFX App] DEBUG GameApplication      - State: PAUSED -> LOADING
21:39:37.303 [JavaFX App] DEBUG GameApplication      - Starting FXGL Init Thread
21:39:37.304 [FXGL Init ] DEBUG InitAppTask          - Initializing Assets
21:39:37.309 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/ball.png
21:39:37.314 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/brick.png
21:39:37.316 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/Errorbrick.png
21:39:37.317 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/jail.jpg
21:39:37.339 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/paddle.png
21:39:37.340 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/spawnbrick.png
21:39:37.341 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/speedbrick.png
21:39:37.342 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/textures/strongbrick.png
21:39:37.443 [JavaFX App] DEBUG FXGLDisplay          - Showing stage
21:39:37.443 [JavaFX App] DEBUG FXGLDisplay          - Root size: 728.0x728.0
21:39:37.444 [JavaFX App] DEBUG FXGLDisplay          - Scene size: 728.0x728.0
21:39:37.444 [JavaFX App] DEBUG FXGLDisplay          - Stage size: 744.0x767.0
21:39:37.555 [JavaFX App] INFO  GameApplication      - GameApplication start took: 0.684463 sec
21:39:37.686 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/back.wav
21:39:37.686 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/press.wav
21:39:37.686 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/menu/select.wav
21:39:37.686 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/sounds/system/notification.wav
21:39:37.912 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/text/breakout0.txt
21:39:37.912 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/text/breakout1.txt
21:39:37.913 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/text/breakout2.txt
21:39:37.913 [FXGL Init ] DEBUG AssetLoader          - Loading from disk: /assets/text/breakout3.txt
21:39:38.099 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
21:39:38.292 [FXGL Init ] DEBUG InitAppTask          - Initializing Game
21:39:38.294 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/text/breakout0.txt
21:39:38.310 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/speedbrick.png
21:39:38.316 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
21:39:38.316 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/strongbrick.png
21:39:38.317 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/brick.png
21:39:38.318 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/strongbrick.png
21:39:38.319 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/jail.jpg
21:39:38.320 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/paddle.png
21:39:38.321 [FXGL Init ] DEBUG AssetLoader          - Loading from cache: /assets/textures/ball.png
21:39:38.322 [FXGL Init ] DEBUG InitAppTask          - Initializing Physics
21:39:38.323 [FXGL Init ] DEBUG InitAppTask          - Initializing UI
21:39:38.326 [FXGL Init ] DEBUG GameScene            - Adding UI node: Text[text="Score: 0", x=0.0, y=0.0, alignment=LEFT, origin=BASELINE, boundsType=LOGICAL, font=Font[name=Comic Sans MS, family=Comic Sans MS, style=Regular, size=24.0], fontSmoothingType=GRAY, fill=0xffffffff]
21:39:38.326 [FXGL Init ] DEBUG GameScene            - Adding UI node: Text[text="Orbies: 3", x=0.0, y=0.0, alignment=LEFT, origin=BASELINE, boundsType=LOGICAL, font=Font[name=Comic Sans MS, family=Comic Sans MS, style=Regular, size=24.0], fontSmoothingType=GRAY, fill=0xffffffff]
21:39:38.326 [FXGL Init ] DEBUG InitAppTask          - Initialization Complete
21:39:38.327 [FXGL Init ] INFO  InitAppTask          - Game init took: 1.021896916 sec
21:39:38.327 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=INIT_APP_COMPLETE]
21:39:38.328 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESUME]
21:39:38.328 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
21:39:38.328 [JavaFX App] DEBUG FXGLMasterTimer      - Starting master timer
21:39:38.328 [JavaFX App] DEBUG GameApplication      - State: LOADING -> PLAYING
21:39:38.334 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.334 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.335 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.337 [JavaFX App] DEBUG GameScene            - Creating render group for layer: TOP(2147483647)
21:39:38.341 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.341 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.385 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.385 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.386 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.386 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.386 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.386 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.386 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.386 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.387 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.387 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.387 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.387 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.387 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.387 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.388 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.388 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.388 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.388 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
21:39:38.388 [JavaFX App] DEBUG FXGLEventBus         - Firing event: WorldEvent[type=ENTITY_ADDED]
21:39:38.388 [JavaFX App] TRACE Entity               - Initializing entity
21:39:38.388 [JavaFX App] DEBUG GameScene            - Entity added to scene
21:39:38.388 [JavaFX App] DEBUG GameScene            - Added MainViewComponent
