16:46:11.899 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
16:46:11.916 [JavaFX App] INFO  FXGL                 - FXGL configuration complete
16:46:11.916 [JavaFX App] DEBUG FXGL                 - Loading FXGL system data
16:46:11.922 [JavaFX App] DEBUG IOTask               - Executing task: readDataTask(system/fxgl.bundle)
16:46:11.926 [JavaFX App] DEBUG FS                   - Reading from: system\fxgl.bundle
16:46:11.933 [JavaFX App] DEBUG IOTask               - Task succeeded: readDataTask(system/fxgl.bundle)
16:46:11.933 [JavaFX App] DEBUG Bundle               - Logging bundle: FXGL
16:46:11.935 [JavaFX App] DEBUG Bundle               - FXGL.version.check=2016-08-08
16:46:11.937 [JavaFX App] DEBUG GameApplication      - Starting Game Application
16:46:11.941 [JavaFX App] DEBUG FXGLEventBus         - Service [EventBus] initialized
16:46:11.947 [JavaFX App] DEBUG FXGLExecutor         - Service [Executor] initialized
16:46:11.955 [JavaFX App] DEBUG GameWorld            - Game world initialized
16:46:12.129 [JavaFX App] DEBUG PhysicsWorld         - Physics world initialized
16:46:12.150 [JavaFX App] DEBUG GameScene            - Game scene initialized: 640.0x700.0
16:46:12.187 [JavaFX App] DEBUG AssetLoader          - Service [AssetLoader] initialized
16:46:12.189 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/system/notification.wav
16:46:12.225 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/select.wav
16:46:12.229 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/back.wav
16:46:12.233 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/press.wav
16:46:12.238 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
16:46:12.295 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl.css
16:46:12.297 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/icons/fxgl_icon.png
16:46:12.339 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl_dark.css
16:46:12.358 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 640.0] x DoubleProperty [value: 700.0] @ 1.0
16:46:12.359 [JavaFX App] DEBUG FXGLDisplay          - New size:    640.0 x 700.0 @ DoubleProperty [value: 1.0]
16:46:12.360 [JavaFX App] DEBUG FXGLDisplay          - Service [Display] initialized
16:46:12.361 [JavaFX App] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/H:/My%20Documents/Game%20Design/Projects/Breakout/lib/FXGL-0.2.5-uber.jar!/assets/ui/css/fxgl_dark.css)
16:46:12.366 [JavaFX App] DEBUG FXGLInput            - Service [Input] initialized
16:46:12.368 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Screenshot - P
16:46:12.368 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Developer Options - CTRL+0
16:46:12.370 [JavaFX App] DEBUG GameApplication      - Initializing global event handlers
16:46:12.385 [JavaFX App] DEBUG FXGLMasterTimer      - Service [MasterTimer] initialized
16:46:12.401 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
16:46:12.402 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
16:46:12.403 [JavaFX App] DEBUG Bundle               - Logging bundle: input
16:46:12.403 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
16:46:12.403 [JavaFX App] DEBUG Bundle               - input.Developer Options=CTRL+0
16:46:12.404 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
16:46:12.404 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
16:46:12.405 [JavaFX App] DEBUG Bundle               - scene.sizeW=640.0
16:46:12.405 [JavaFX App] DEBUG Bundle               - scene.sizeH=700.0
16:46:12.406 [JavaFX App] DEBUG FXGLAudioPlayer      - Service [AudioPlayer] initialized
16:46:12.407 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
16:46:12.407 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
16:46:12.408 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
16:46:12.408 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
16:46:12.409 [JavaFX App] DEBUG AchievementManager   - Service [AchievementManager] initialized
16:46:12.410 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
16:46:12.410 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
16:46:12.411 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
